avg_q_to_ctx_similarity,max_q_to_ctx_similarity,avg_gt_to_ctx_similarity,max_gt_to_ctx_similarity,retrieval_diversity,avg_bm25_score,max_bm25_score,ndcg@k,context_relevance,context_coverage,semantic_similarity,answer_question_relevance,rouge1_f,rouge2_f,rougeL_f,bert_score_precision,bert_score_recall,bert_score_f1,answer_length,length_ratio,key_term_coverage,faithfulness_score,min_sentence_support,unsupported_sentences,is_relevant,should_answer,correct_abstention,incorrect_abstention,hallucination,question,category,generated_answer
0.6517720818519592,0.731745719909668,0.716009259223938,0.7699754238128662,0.3035784959793091,0.43058406283723855,0.9087131403870252,0.9845688208502562,1.0,0.7699754238128662,0.8805397152900696,0.8492035865783691,0.2568306010928962,0.06043956043956044,0.15300546448087432,0.8674296140670776,0.7946640253067017,0.8294539451599121,73,0.24914675767918087,0.4,0.40399538228909176,0.1970866471529007,4,1,1,0,0,0,How to prevent Heart Attack ?,Cardiovascular,"To prevent a heart attack, it is important to follow a healthy lifestyle that includes:

  * Avoid smoking.
  * Maintain a healthy weight with a heart-healthy diet.
  * Exercise regularly and manage stress.
  * Manage other health conditions, such as hypertension and diabetes, which can increase the risk of heart attacks.
  * Take prescribed medications as directed by healthcare providers.
  * Regularly schedule appointments with your healthcare provider for check-ups and necessary screenings."
0.7207664052645365,0.7455325722694397,0.4737700819969177,0.5315406322479248,0.21244039138158166,0.3063380887322089,0.6515288168415535,0.9679334392892411,0.6666666666666666,0.5315406322479248,0.7347589731216431,0.6936179399490356,0.23972602739726026,0.0274914089347079,0.11643835616438357,0.8374215960502625,0.7526118755340576,0.7927548885345459,155,0.34598214285714285,0.41304347826086957,0.23551059008709022,-0.046861469745635986,12,1,1,0,0,0,What to do for Polycystic Kidney Disease ?,Kidney/Renal,"For individuals diagnosed with polycystic kidney disease (PKD), managing their health and lifestyle can significantly impact their quality of life. Key strategies include:

1. **Maintaining a Healthy Weight** - Obesity increases the risk of both hypertension and kidney stone formation. Regular exercise helps maintain a healthy weight.
2. **Regular Physical Activity** - Engaging in activities like walking, swimming, or cycling can improve cardiovascular health and reduce the risk of complications related to kidney stones and hypertension.
3. **Balanced Diet** - Consuming a diet rich in fruits, vegetables, and whole grains can provide essential nutrients while reducing sodium intake.
4. **Blood Pressure Management** - Monitoring and managing blood pressure through medication and lifestyle changes is crucial for preventing further kidney damage and associated complications.
5. **Weight Management** - Losing weight if necessary can also reduce the risk of hypertension and potentially slow the progression of PKD.
6. **Nutrition** - Ensuring adequate intake of vitamins, minerals, and"
0.5957366426785787,0.6034035682678223,0.5243210196495056,0.6255946159362793,0.3870249390602112,0.03504671611958799,0.04170826426360735,1.0,0.6666666666666666,0.6255946159362793,0.666182816028595,0.8141995072364807,0.24409448818897636,0.023715415019762844,0.13385826771653545,0.8265941143035889,0.8168892860412598,0.8217130303382874,149,0.4257142857142857,0.375,0.3225524921647527,-0.026859860867261887,7,1,1,0,0,0,How to prevent Diabetes ?,Endocrine/Metabolic,"To prevent type 2 diabetes, several strategies can be implemented:

1. **Maintain a Healthy Lifestyle**: Eating a balanced diet rich in fruits, vegetables, lean proteins, and whole grains while limiting processed foods, added sugars, and saturated fats can help regulate blood glucose levels.

2. **Regular Exercise**: Engage in regular physical activity, aiming for at least 150 minutes per week of moderate-intensity aerobic exercise or 75 minutes per week of vigorous-intensity aerobic exercise.

3. **Lifestyle Changes**: Maintain a healthy weight through a balanced diet and regular physical activity. Avoid smoking and excessive alcohol consumption, which can worsen diabetes complications.

4. **Control Blood Sugar Levels**: Regularly monitor blood sugar levels by taking medications prescribed by healthcare providers, adhering to dietary guidelines, and participating in educational programs about managing diabetes.

5. **Preventative Care**: Consider preventive measures like screening for pre-diabetes and early detection of diabetes to catch it before it becomes serious"
0.6510712305704752,0.6642749309539795,0.7143115202585856,0.7797061204910278,0.29695743322372437,0.14698033791332554,0.1797448966466655,0.965956363787469,1.0,0.7797061204910278,0.786091685295105,0.6951729655265808,0.28205128205128205,0.10344827586206898,0.17948717948717946,0.9097174406051636,0.8343929052352905,0.8704285621643066,52,0.28415300546448086,0.20930232558139536,0.5103969971338908,0.37372052669525146,1,1,1,0,0,0,What is (are) Meningitis ?,Neurological,"Meningitis is a type of inflammation that affects the protective membranes surrounding the brain and spinal cord. It can occur due to various reasons, including viruses, bacteria, fungi, and parasites. It's important to receive prompt medical attention if you suspect or experience symptoms of meningitis, as it can lead to serious complications."
0.6595279971758524,0.6781356334686279,0.6501315434773763,0.6622393131256104,0.18920040130615234,0.18824918514177666,0.5253559646414035,1.0,1.0,0.6622393131256104,0.6957514882087708,0.754254937171936,0.22553191489361699,0.05555555555555555,0.11914893617021279,0.8443280458450317,0.786220371723175,0.8142387866973877,96,0.2532981530343008,0.5,0.6119310061136881,0.36843717098236084,1,1,1,0,0,0,Who is at risk for Atrial Fibrillation? ?,Cardiovascular,"The following individuals are at risk for Atrial Fibrillation:

- Age: As age increases, the risk of AFib increases.
- Lifestyle habits: Alcohol consumption, smoking, and illegal drug use can increase the risk.
- Risk factors:
  - Age
  - Caffeine, nicotine, or illegal drug use
  - High blood pressure
  - Chronic kidney disease
  - Lung disease
  - Sleep apnea
  - Diabetes
  - Heart failure
  - Some heart valve diseases
  - Some medicines and supplements
  - Thyroid disease
  - Overactive thyroid gland

These factors contribute to the increased risk of developing AFib, which can cause irregular heartbeats."
0.608507513999939,0.6605328917503357,0.6814839045206705,0.7986340522766113,0.3322679400444031,0.04288446648703056,0.04975807439933308,0.9403256866685682,1.0,0.7986340522766113,0.8364357948303223,0.7282139658927917,0.35398230088495575,0.09821428571428571,0.18584070796460175,0.8453316688537598,0.8514487743377686,0.8483791947364807,147,1.7294117647058824,0.7142857142857143,0.2937719893331329,-0.07785464823246002,8,1,1,0,0,0,What to do for Gallstones ?,Gastrointestinal,"For individuals with gallstones, managing their condition involves several key strategies:

1. **Weight Management**: Reducing caloric intake and increasing physical activity can help reduce the risk of stones forming, and once you've achieved a healthy weight, continue maintaining it through a balanced diet and regular exercise.

2. **Healthy Lifestyle Changes**:
   - Regular physical activity helps maintain a healthy weight and reduces stone formation.
   - Eating a balanced diet rich in fruits, vegetables, whole grains, lean proteins, and low-fat dairy products can support overall health.
   - Limiting alcohol consumption can decrease the risk of gallstone formation.
   
3. **Lifestyle Factors**:
   - Quitting smoking significantly decreases the risk of developing gallstones.
   - Avoidance of certain foods, especially high-fat meals and fried food, can prevent stone formation.
   - Managing stress levels through relaxation techniques like yoga or meditation may also help.

4. **Medication Management**:
   - Some people might need medications to"
0.40814610322316486,0.4196348488330841,0.3348115185896556,0.3763812780380249,0.6300316154956818,0.15525245405417765,0.20817495728445085,1.0,0.0,0.3763812780380249,0.48837780952453613,0.7508886456489563,0.1288782816229117,0.020717131474103586,0.07000795544948289,0.8189078569412231,0.8079013228416443,0.8133673667907715,147,0.13172043010752688,0.24,0.15501561287480095,-0.05133422091603279,12,0,1,0,0,1,How to diagnose Anxiety Disorders ?,Unrelated,"Anxiety disorders can be diagnosed through a variety of methods, including:

1. **Clinical interview**: This involves discussing a person's symptoms, behaviors, and personal history to determine whether they meet criteria for an anxiety disorder.
2. **Psychological assessment**: This includes measuring cognitive functions like memory, attention, and problem-solving abilities; emotional responses (e.g., sadness, anger, fear); and social skills and functioning.
3. **Physical examination**: Sometimes, medical professionals might need to perform tests related to physical health to rule out other conditions that could mimic anxiety.
4. **Psychometric testing**: Instruments like the Beck Depression Inventory (BDI) or the Hamilton Anxiety Rating Scale (HAM-A) can help assess specific anxiety-related symptoms.
5. **Symptom checklist**: Using standardized checklists, clinicians can evaluate the presence and severity of anxiety symptoms without requiring interviews or assessments.
6. **Interview with family members or friends**: Sometimes, asking someone else about their experiences can provide insight into a person"
0.5555578072865804,0.5907003879547119,0.5880949298540751,0.6514109373092651,0.28846011559168494,0.714584530475871,1.4205555089900943,0.998556819264692,1.0,0.6514109373092651,0.7871987819671631,0.7966828346252441,0.239813736903376,0.058343057176196034,0.1187427240977881,0.8524361848831177,0.8205691576004028,0.836199164390564,161,0.2309899569583931,0.4375,0.24587341224153836,-0.04318185895681381,14,1,1,0,0,0,What are the treatments for Colorectal Cancer ?,Gastrointestinal,"The main treatments for colorectal cancer, also known as colon cancer, include:

1. Surgery: Depending on the location of the tumor, surgical removal (resection) may be recommended.
2. Radiation therapy: This treatment uses high-energy beams to destroy cancer cells by killing or damaging them before they divide and grow.
3. Chemotherapy: This treatment uses drugs that kill rapidly dividing cells, including cancerous cells. It can help shrink tumors and prevent their growth.
4. Immunotherapy: This approach works by boosting the immune system to recognize and attack cancer cells. It often involves monoclonal antibodies that target specific proteins found on the surface of cancer cells.
5. Targeted Therapy: This type of treatment targets specific proteins or genes that cancer cells use to grow and spread. It aims to stop or slow down the growth of cancer cells without harming healthy cells.

These treatments might vary depending on the stage of the cancer, its location, the person's overall health, and other factors. It"
0.565394937992096,0.5851671695709229,0.5356565713882446,0.5683989524841309,0.3357935746510824,0.33288130549763556,0.831995895560294,1.0,0.6666666666666666,0.5683989524841309,0.7080944776535034,0.7074975967407227,0.30303030303030304,0.05102040816326531,0.19191919191919193,0.8509578704833984,0.8441890478134155,0.847559928894043,106,1.1521739130434783,0.2727272727272727,0.5042756572365761,0.09613330662250519,2,1,1,0,0,0,What is (are) Hemorrhoids ?,Gastrointestinal,"Hemorrhoids are enlarged, dilated veins in the inner lining of the anal canal, located near the rectum. They are usually painless but may cause discomfort, itching, or bleeding during bowel movements. Hemorrhoids are common and often treatable conditions that affect millions of people worldwide. The exact cause of hemorrhoids is not well understood, but some factors that may contribute to their development include chronic straining during bowel movements, obesity, pregnancy, and prolonged sitting or standing. Hemorrhoids can vary in severity, ranging from mild irritation and occasional bleeding to severe swelling and difficulty defecating. Treatment options typically involve lifestyle changes, topical creams, and in severe cases, surgery."
0.6792711019515991,0.701805830001831,0.5979452729225159,0.6403781175613403,0.15050172805786133,0.10402929866975004,0.4372252143528251,1.0,1.0,0.6403781175613403,0.836006760597229,0.6866634488105774,0.40129449838187703,0.10423452768729641,0.22006472491909385,0.8414109945297241,0.8575405478477478,0.849399209022522,146,0.8795180722891566,0.4117647058823529,0.23107205176105103,-0.06588035821914673,10,1,1,0,0,0,How to diagnose Heart Failure ?,Cardiovascular,"Heart failure can be diagnosed through various methods including:

1. **Physical examination**: Healthcare providers examine the patient for signs of heart failure such as swelling, shortness of breath, fatigue, and difficulty exercising.
   
2. **Echocardiogram (Echo)**: This test uses sound waves to create pictures of the heart muscle and valves. It helps doctors assess the function of the heart and its chambers.
   
3. **Cardiac catheterization**:
   - This procedure involves inserting a thin, flexible tube into a vein near the groin and then passing it down to the heart. The doctor uses special equipment to look inside the heart and view how the heart muscle works.
   
4. **Blood tests**:
   - Blood tests can check levels of certain proteins that indicate the health of the heart muscle, liver, and kidneys.
   
5. **Electrocardiogram (ECG)**: An ECG measures electrical activity within the heart and can reveal abnormalities that could indicate heart"
0.6167152126630148,0.6514464020729065,0.6558496753374735,0.7225490808486938,0.31962980826695764,0.4794471247227661,0.8171411606903856,1.0,1.0,0.7225490808486938,0.8537716865539551,0.7727324962615967,0.3655913978494624,0.02173913043478261,0.15053763440860213,0.8179541826248169,0.8711168766021729,0.8436989188194275,143,2.508771929824561,0.625,0.37855230106247795,0.10334800183773041,6,1,1,0,0,0,What are the symptoms of Diabetes ?,Endocrine/Metabolic,"The symptoms of Diabetes can vary depending on the type of Diabetes (type 1 or type 2) but generally include:

- **Sudden changes in thirst** - Feeling more thirsty than normal.
- **Increased urination** - Experiencing frequent bathroom visits at night.
- **Excessive hunger** - Consuming large amounts of food despite feeling full.
- **Loss of weight** - Losing weight even when maintaining a healthy eating pattern.
- **Fatigue** - Feeling tired all the time, even after getting plenty of rest.
- **Nervousness or irritability** - Being easily upset or irritable.
- **Dry eyes or blurred vision** - Symptoms that could indicate diabetic retinopathy.
- **Slow-healing sores** - Swelling, redness, or discoloration on the skin, especially around the mouth or throat.

In addition to these signs, type 1 diabetes patients might also experience symptoms related to low blood sugar levels, such as shaking"
0.6511516769727071,0.7096049785614014,0.6988194584846497,0.7683429718017578,0.29941936333974206,0.19070168298337462,0.23028521685080805,0.9922142377754414,1.0,0.7683429718017578,0.7380931973457336,0.8225660920143127,0.16414141414141414,0.05063291139240507,0.11111111111111112,0.847507655620575,0.8118091821670532,0.8292744755744934,117,0.17620481927710843,0.4489795918367347,0.22332699868517616,-0.035687558352947235,9,1,1,0,0,0,How to prevent Alzheimer's Disease ?,Neurological,"To prevent Alzheimer's disease:

1. Make lifestyle changes: Engage in regular physical activity, maintain a healthy diet, and engage in social activities.
2. Lower cardiovascular risk factors: Exercise regularly, eat a balanced diet rich in fruits, vegetables, and whole grains, and avoid smoking.
3. Consider medication: Talk to your healthcare provider about medications that may help manage symptoms or slow progression of Alzheimer's.
4. Monitor health conditions: Regular check-ups with a healthcare professional can help identify any health risks early and provide necessary interventions.
5. Stay informed: Keep up-to-date with the latest research findings and guidelines for preventing Alzheimer's disease.
6. Support caregivers: Encourage family members and friends to provide emotional support and assistance during caregiving tasks."
0.6978441079457601,0.7526971101760864,0.7679799397786459,0.8238838315010071,0.2508322596549988,0.19183733998667848,0.23757002004226327,0.969023063156258,1.0,0.8238838315010071,0.7946634292602539,0.8101975321769714,0.2923076923076923,0.08527131782945736,0.2230769230769231,0.8694131374359131,0.8468078374862671,0.8579615950584412,92,0.5542168674698795,0.42857142857142855,0.42672648280858994,0.14519892632961273,3,1,1,0,0,0,What is (are) Rheumatoid Arthritis ?,Musculoskeletal,"Rheumatoid arthritis is an autoimmune disorder characterized by inflammation and destruction of synovial lining of joints, causing pain, swelling, stiffness, and limited range of motion. It affects multiple joints throughout the body, including the fingers, wrist, knee, ankle, hip, and spine. This disease can lead to complications such as bone erosion, deformities, and joint disability. Diagnosis typically involves laboratory tests, imaging studies, and clinical examination. Treatment options include nonsteroidal anti-inflammatory drugs, corticosteroids, biologics, physical therapy, and sometimes surgical intervention. Management aims at minimizing symptoms, preventing joint damage, and improving quality of life."
0.5220883091290792,0.5536748170852661,0.42026690642038983,0.4572659730911255,0.460715134938558,0.23123859482605583,0.27697058001221647,0.95001629236794,0.0,0.4572659730911255,0.7151854038238525,0.7712221741676331,0.17337461300309598,0.024922118380062308,0.11764705882352941,0.8645230531692505,0.8146675825119019,0.8388552069664001,60,0.22058823529411764,0.11627906976744186,0.37673912942409515,0.24816694855690002,4,1,1,0,0,0,What to do for Kidney Dysplasia ?,Kidney/Renal,"Kidney dysplasia is not a common condition, but it can be managed if symptoms are present. Treatment options typically include medication and lifestyle changes. It's important to work closely with a healthcare provider to determine the best course of action based on individual needs and circumstances. If you suspect you have kidney dysplasia, it's crucial to seek prompt medical attention."
0.6923439105351766,0.7087218761444092,0.6924073100090027,0.7164599299430847,0.194465716679891,0.09897617501224769,0.4322519718022082,0.9968022096693109,1.0,0.7164599299430847,0.6919717192649841,0.8123629093170166,0.28124999999999994,0.042105263157894736,0.15625,0.8400760889053345,0.873847246170044,0.856628954410553,124,1.8507462686567164,0.3684210526315789,0.2051034513051095,-0.10858853906393051,20,1,1,0,0,0,What are the symptoms of Rheumatoid Arthritis ?,Musculoskeletal,"The symptoms of Rheumatoid Arthritis (RA) include:

1. Painful, warm, swollen joints.
2. Joint stiffness that worsens in the morning and after periods of rest.
3. Fatigue, fever, and lack of appetite.
4. Inflammation affecting the small joints of the hands and feet.
5. Spread to other joints over time.
6. Nervous system involvement.
7. Increased joint pain during flare-ups.
8. Changes in the appearance and function of the affected joints.
9. Muscle weakness.
10. Heart problems, including inflammation of the heart valves (valvular heart disease).

These symptoms can lead to significant disability and impact daily life significantly. Treatment options aim to manage symptoms and prevent further joint destruction. Regular checkups by healthcare providers are crucial for monitoring the progression and effectiveness of treatments."
0.670154869556427,0.7249634265899658,0.5724591513474783,0.6982423067092896,0.3828873236974081,0.38167251965186,0.723962473990917,0.9148236090170481,0.6666666666666666,0.6982423067092896,0.7577572464942932,0.7912781238555908,0.3167587476979742,0.08872458410351201,0.18047882136279925,0.8577510714530945,0.7683279514312744,0.8105806708335876,145,0.35108958837772397,0.5319148936170213,0.22881097334126632,-0.0389791876077652,13,1,1,0,0,0,What are the complications of Ulcerative Colitis ?,Gastrointestinal,"The complications of Ulcerative Colitis (UC) include:

1. Severe Bleeding: This can occur due to inflammation of the lining of the large intestine (colon), leading to internal bleeding.
2. Severe Dehydration: The inflammatory process causes water loss from the body, which can lead to severe dehydration.
3. Loss of Red Blood Cells (Anemia): Due to inflammation, there may be decreased production of red blood cells, resulting in anemia.
4. Osteoporosis: The bones become weak because of bone loss caused by UC. This can result in fractures and pain, especially in the spine.
5. Skin, Joint, and Eye Inflammation: UC often affects the skin, joints, and eyes, causing inflammation that can be painful and affect daily life.
6. Colon Cancer Risk: People with UC have a significantly increased risk of developing colorectal cancer compared to the general population.
7. Vein and Artery Clotting: Chronic inflammation in"
0.7180912693341573,0.7705276012420654,0.7339831988016764,0.8191481232643127,0.24677540858586633,0.29496798938782576,0.7795817444169363,0.9823054152320806,1.0,0.8191481232643127,0.8115059733390808,0.7258396744728088,0.34210526315789475,0.05309734513274336,0.14035087719298245,0.8325304388999939,0.8717532157897949,0.8516904711723328,147,1.8375,0.4583333333333333,0.26095523263017334,-0.09307224303483963,11,1,1,0,0,0,How to prevent COPD ?,Respiratory,"To prevent Chronic Obstructive Pulmonary Disease (COPD), one should:

1. **Quit Smoking**: Smoking is the primary cause of COPD. Quitting smoking reduces the risk of developing the disease significantly.
2. **Get Vaccinated**: Vaccination against influenza and pneumococcal pneumonia helps reduce the likelihood of contracting these illnesses and their associated complications.
3. **Maintain Good Hygiene**: Avoiding close contact with people who have respiratory symptoms can prevent infection.
4. **Stay Informed About Risk Factors**: Being aware of potential risk factors like workplace exposures to chemicals can guide protective measures.
5. **Seek Professional Help**: If diagnosed with COPD, consulting with doctors and healthcare professionals regarding quitting smoking, medications, and lifestyle changes tailored to individual needs is crucial.
6. **Regular Physical Activity**: Engaging in regular physical activity can improve overall health and strengthen respiratory muscles, potentially reducing symptoms and slowing disease progression.
7. **Manage Stress**: Chronic stress has been shown to"
0.6477257609367371,0.678589403629303,0.7187755902608236,0.7755255699157715,0.2576970855394999,0.4288307419226159,1.0625866753001676,1.0,1.0,0.7755255699157715,0.807402491569519,0.7713483572006226,0.2727272727272727,0.11224489795918369,0.16161616161616163,0.8775246143341064,0.8375394940376282,0.8570659756660461,44,0.2857142857142857,0.24390243902439024,0.7707479000091553,0.7707479000091553,0,1,1,0,0,0,Who is at risk for Kidney Disease? ?,Kidney/Renal,"People with chronic kidney disease, such as hypertension, heart disease, being black, native american, or asian american, having abnormal kidney structure, frequent use of medications that can damage the kidneys, or family history of kidney disease are at an increased risk for kidney disease."
0.6978441079457601,0.7526971101760864,0.7848743796348572,0.8231716156005859,0.2508322596549988,0.19183733998667848,0.23757002004226327,0.9779471313367369,1.0,0.8231716156005859,0.7626477479934692,0.72104811668396,0.2738589211618257,0.07916666666666668,0.14522821576763487,0.8757815957069397,0.8340966701507568,0.8544310331344604,103,0.27320954907161804,0.48,0.5060007348656654,0.18326535820960999,2,1,1,0,0,0,What is (are) Rheumatoid Arthritis ?,Musculoskeletal,"Rheumatoid arthritis is a chronic autoimmune disorder characterized by inflammation of the joints, which can lead to pain, stiffness, and swelling. It primarily affects the small joints of the hands and feet but can affect other areas of the body as well. The exact cause of rheumatoid arthritis remains unknown, although there is evidence suggesting genetic factors, environmental triggers, and an inflammatory response play roles. People with rheumatoid arthritis may experience fatigue, weight loss, and joint deformities over time. Treatment options include medications like corticosteroids, biologic therapies, and nonsteroidal anti-inflammatory drugs. Regular physical therapy and lifestyle modifications are important for managing the condition."
0.41506194074948627,0.43026071786880493,0.255511815349261,0.30453652143478394,0.5208090047041576,0.26291779687067435,0.6099439039557694,0.91852340297344,0.0,0.30453652143478394,0.4345509111881256,0.7666151523590088,0.2278481012658228,0.0,0.10970464135021098,0.8167538642883301,0.824979841709137,0.8208462595939636,152,1.8313253012048192,0.34782608695652173,0.20142882131040096,-0.025823697447776794,13,1,1,0,0,0,What are the treatments for Balance Problems ?,Neurological,"Balancing problems can range from mild to severe and require different types of treatments depending on the underlying cause. Common treatments include:

1. **Physical Therapy**: This involves exercises designed to strengthen and stabilize the muscles around the area where balance problems are occurring.
2. **Occupational Therapy**: Helps individuals learn ways to adjust their environment to better support their ability to walk independently and perform daily tasks.
3. **Orthotics and Footwear**: Specialized shoes and orthotics (custom-made inserts) can provide additional support and stability for the feet and lower legs.
4. **Medication**: In some cases, medications like anticonvulsants or muscle relaxants may be prescribed to treat specific causes of balance problems.
5. **Surgery**: Depending on the underlying condition causing the balance problems, surgical interventions such as Botox injections into the foot to reduce tremors, or more serious conditions requiring joint replacement or even total hip or knee replacements, may be necessary.
6. **Vision Testing**:"
0.592149555683136,0.6803547739982605,0.6091286142667135,0.7454431653022766,0.4568381806214651,0.2225883129725743,0.2449506132398275,0.9125430958826187,1.0,0.7454431653022766,0.7596524357795715,0.7662084102630615,0.3009404388714734,0.06309148264984228,0.13793103448275862,0.8382357954978943,0.8103041648864746,0.8240333795547485,159,1.0127388535031847,0.41379310344827586,0.31552944806489075,-0.1244739219546318,6,1,1,0,0,0,How to prevent High Blood Pressure ?,Cardiovascular,"To prevent high blood pressure (hypertension), there are several key strategies that individuals can adopt:

1. **Healthy Lifestyle Changes**: Incorporating physical activity into your routine, maintaining a healthy weight, and reducing salt intake can be effective. Regular exercise has been shown to lower blood pressure, while a balanced diet rich in fruits, vegetables, whole grains, lean protein sources, and low-fat dairy products can contribute to better overall health.

2. **Limiting Alcohol Consumption**: Drinking alcohol in moderation, typically no more than one drink per day for women and up to two drinks per day for men, can help maintain normal blood pressure levels.

3. **Maintaining a Healthy Weight**: Being overweight or obese increases the risk of hypertension. Losing even small amounts of body weight can lead to significant reductions in blood pressure.

4. **Regular Medical Checks**: Regular check-ups, beginning at age 18, are crucial for monitoring blood pressure levels. These appointments should include discussions about lifestyle modifications and potential medication"
0.5359456042448679,0.6271251440048218,0.38048140207926434,0.44404029846191406,0.28262239694595337,0.3256639633503553,0.787572841528072,0.9626186321414932,0.0,0.44404029846191406,0.6095232963562012,0.6689186692237854,0.3013698630136986,0.05555555555555555,0.1232876712328767,0.8608790636062622,0.8550238609313965,0.8579414486885071,63,0.7682926829268293,0.12903225806451613,0.5588627854983012,0.3782098889350891,1,1,1,0,0,0,What is (are) Stroke ?,Neurological,"Stroke is a type of cardiovascular disease that occurs when blood flow to the brain is interrupted or reduced due to a blockage in a blood vessel. This interruption or reduction of blood flow can cause swelling, inflammation, and cell death in the affected area of the brain. Symptoms of a stroke can vary depending on the location and severity of the blockage."
0.5917973717053732,0.6011310815811157,0.6836094657580057,0.7312988042831421,0.2649269104003906,0.2701461317896657,0.76324547404383,0.9437003189484481,1.0,0.7312988042831421,0.7068499326705933,0.7678262591362,0.10729023383768914,0.03304268012849931,0.0577716643741403,0.8490641713142395,0.7699244022369385,0.8075600862503052,150,0.07545271629778671,0.32,0.25685729867277235,0.005155405029654503,10,1,1,0,0,0,What are the treatments for Stroke ?,Cardiovascular,"The treatments for Stroke vary depending on the cause of the stroke and its severity. Common treatments include:

1. Emergency medical treatment: Immediate medical intervention, such as CPR, defibrillation, or clot-busting drugs like tPA, which can help prevent further damage to the brain.
2. Hospitalization: Patients often stay in the hospital for observation and therapy, receiving medications and treatments to manage symptoms, control bleeding, and prevent further complications.
3. Rehabilitation: Depending on the type and extent of the stroke, patients may require physical therapy, occupational therapy, speech therapy, and other forms of rehabilitation to regain function and independence.
4. Medications: Antiplatelet and anticoagulant drugs may be prescribed to prevent clots from forming in the future.
5. Long-term care: Patients with severe strokes may require long-term care at home, nursing homes, or assisted living facilities.
6. Lifestyle changes: Maintaining a healthy diet, regular exercise, and avoiding smoking can improve overall health"
0.6531534989674886,0.6768009662628174,0.5699111223220825,0.6620811223983765,0.24008836348851526,0.7760069881030205,2.0885489900566485,0.9673289567796232,0.6666666666666666,0.6620811223983765,0.5974526405334473,0.7725710868835449,0.36507936507936506,0.14400000000000002,0.25396825396825395,0.8582192659378052,0.8487192988395691,0.8534428477287292,118,0.8309859154929577,0.4482758620689655,0.38659075647592545,0.07645201683044434,6,1,1,0,0,0,What are the symptoms of Stroke ?,Neurological,"Some symptoms of stroke include:

- Trouble speaking and understanding what others are saying.
- Confusion or slurred speech.
- Numbness, weakness, or paralysis in the face, arm, or leg, especially on one side of the body (this often affects just one side).
- Slurred speech, difficulty understanding speech, or loss of speech.
- Loss of feeling in the left arm or legs, particularly in the hands and feet.
- Changes in behavior and self-care, such as withdrawal from social situations.

It's important to seek immediate medical attention if you or someone else exhibits these symptoms, regardless of whether they seem to come and go or disappear completely. Early treatment can significantly improve outcomes for patients with stroke."
0.7430369655291239,0.7730281352996826,0.7333974043528239,0.759853720664978,0.18338970343271888,0.008021913760605412,0.009613611359984583,0.9962062383274076,1.0,0.759853720664978,0.8946658968925476,0.790036678314209,0.39590443686006827,0.15120274914089346,0.19795221843003413,0.8809080123901367,0.827940821647644,0.8536035418510437,112,0.6363636363636364,0.5625,0.5630373477935791,0.3211328387260437,2,1,1,0,0,0,What is (are) Celiac Disease ?,Gastrointestinal,"Celiac Disease is an autoimmune disorder that occurs when the immune system mistakenly attacks the body's own cells. The condition affects the lining of the small intestine, preventing it from properly absorbing nutrients. People who have Celiac Disease may experience various symptoms such as abdominal discomfort, diarrhea, bloating, weight loss, and fatigue. Additionally, there is a risk of developing certain types of cancer, especially those involving the colon and rectum, because the damaged gut makes it difficult for other parts of the body to absorb nutrients effectively. Therefore, it's important for individuals diagnosed with Celiac Disease to follow a gluten-free diet, which means avoiding all products made with wheat, barley, or rye."
0.6562066674232483,0.6874492764472961,0.5903630256652832,0.6857581734657288,0.2563233176867167,0.5736120930970275,1.3965627205833835,0.9956099874042283,1.0,0.6857581734657288,0.5123284459114075,0.7887253165245056,0.078125,0.015873015873015872,0.078125,0.8986632227897644,0.804209291934967,0.8488166928291321,11,0.1,0.06382978723404255,0.5896666049957275,0.5896666049957275,0,1,1,0,0,0,Who is at risk for Lung Cancer? ?,Respiratory,People who smoke are at the highest risk for lung cancer.
0.5409887234369913,0.5791816115379333,0.4434185226758321,0.46860194206237793,0.20966984828313195,0.265974726853126,0.5875630138853591,0.9774739871672317,0.0,0.46860194206237793,0.6199146509170532,0.7218157649040222,0.22654867256637168,0.024866785079928948,0.09203539823008851,0.8448374271392822,0.8171576261520386,0.830767035484314,142,0.34134615384615385,0.37777777777777777,0.3029750462931891,-0.035975132137537,9,1,1,0,0,0,What are the treatments for Osteoarthritis ?,Musculoskeletal,"The treatment options for osteoarthritis depend on various factors such as the severity of the condition, age, gender, and overall health status. Here are some general approaches:

1. **Physical Therapy**: Physical therapy can help improve strength, flexibility, balance, and range of motion in affected joints. This helps maintain joint stability and prevent further damage.

2. **Weight Management**: Maintaining a healthy body mass index (BMI) can reduce strain on joints and slow progression of osteoarthritis. Losing excess weight can also relieve pressure on joint surfaces.

3. **Medication**: Non-steroidal anti-inflammatory drugs (NSAIDs), corticosteroids, and other medications can provide temporary relief from pain and inflammation in osteoarthritis. However, their long-term effects and potential side effects should be carefully evaluated by a healthcare provider.

4. **Supportive Care**: Devices like knee braces, ankle weights, and splints can help patients maintain joint support while engaging in physical activity."
